File Name,Emotion1,Emotion2,Emotion3
['374_Kai_bgm']/475to487.jpg,emotional,None,None
['374_Kai_bgm']/487to495.jpg,emotional,None,None
['374_Kai_bgm']/495to505.jpg,emotional,None,None
['374_Kai_bgm']/505to534.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/534to541.jpg,emotional,None,None
['374_Kai_bgm']/541to546.jpg,emotional,None,None
['374_Kai_bgm']/546to556.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/556to571.jpg,emotional,None,None
['374_Kai_bgm']/571to577.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/577to587.jpg,emotional,None,None
['374_Kai_bgm']/587to601.jpg,emotional,None,None
['374_Kai_bgm']/601to618.jpg,emotional,None,None
['374_Kai_bgm']/618to627.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/627to660.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/660to688.jpg,happy,emotional,None
['374_Kai_bgm']/688to694.jpg,emotional,None,None
['374_Kai_bgm']/694to701.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/701to711.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/711to721.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/721to743.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/743to757.jpg,no emotion,None,None
['374_Kai_bgm']/757to762.jpg,no emotion,None,None
['374_Kai_bgm']/762to786.jpg,no emotion,None,None
['374_Kai_bgm']/786to808.jpg,emotional,Intense - Tension/Fight,None
['374_Kai_bgm']/808to813.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/813to822.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/822to843.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/843to850.jpg,no emotion,None,None
['374_Kai_bgm']/850to910.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/910to914.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/914to930.jpg,no emotion,Intense - Tension/Fight,None
['374_Kai_bgm']/930to957.jpg,emotional,no emotion,None
['374_Kai_bgm']/957to976.jpg,emotional,happy,None
['374_Kai_bgm']/976to987.jpg,emotional,None,None
['374_Kai_bgm']/987to995.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/995to1000.jpg,emotional,None,None
['374_Kai_bgm']/1000to1034.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1034to1039.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1039to1085.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1085to1101.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1101to1115.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1115to1123.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1123to1140.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1140to1161.jpg,Intense - Tension/Fight,None,None
['374_Kai_bgm']/1161to1172.jpg,happy,None,None
['374_Kai_bgm']/1172to1186.jpg,happy,None,None
['374_Kai_bgm']/1186to1190.jpg,no emotion,None,None
['374_Kai_bgm']/1190to1196.jpg,happy,None,None
['374_Kai_bgm']/1196to1201.jpg,happy,None,None
['374_Kai_bgm']/1201to1217.jpg,emotional,None,None
['374_Kai_bgm']/1217to1221.jpg,no emotion,None,None
['374_Kai_bgm']/1221to1246.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/0to4.jpg,blank,None,None
['375_Nai_bgm']/4to10.jpg,happy,None,None
['375_Nai_bgm']/10to25.jpg,happy,None,None
['375_Nai_bgm']/25to35.jpg,no emotion,None,None
['375_Nai_bgm']/35to44.jpg,emotional,None,None
['375_Nai_bgm']/44to49.jpg,emotional,None,None
['375_Nai_bgm']/49to53.jpg,emotional,None,None
['375_Nai_bgm']/53to66.jpg,emotional,None,None
['375_Nai_bgm']/66to105.jpg,emotional,Intense - Tension/Fight,None
['375_Nai_bgm']/105to110.jpg,no emotion,None,None
['375_Nai_bgm']/110to118.jpg,happy,None,None
['375_Nai_bgm']/118to122.jpg,happy,None,None
['375_Nai_bgm']/122to131.jpg,happy,None,None
['375_Nai_bgm']/131to187.jpg,emotional,happy,None
['375_Nai_bgm']/187to242.jpg,happy,None,None
['375_Nai_bgm']/242to266.jpg,happy,emotional,None
['375_Nai_bgm']/266to279.jpg,emotional,None,None
['375_Nai_bgm']/279to286.jpg,emotional,None,None
['375_Nai_bgm']/286to299.jpg,emotional,None,None
['375_Nai_bgm']/299to304.jpg,no emotion,None,None
['375_Nai_bgm']/304to336.jpg,Intense - Tension/Fight,emotional,None
['375_Nai_bgm']/336to346.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/346to360.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/360to390.jpg,happy,None,None
['375_Nai_bgm']/390to395.jpg,happy,None,None
['375_Nai_bgm']/395to404.jpg,happy,None,None
['375_Nai_bgm']/404to408.jpg,no emotion,None,None
['375_Nai_bgm']/408to414.jpg,no emotion,None,None
['375_Nai_bgm']/414to423.jpg,no emotion,None,None
['375_Nai_bgm']/423to433.jpg,emotional,None,None
['375_Nai_bgm']/433to442.jpg,happy,None,None
['375_Nai_bgm']/442to459.jpg,happy,None,None
['375_Nai_bgm']/459to473.jpg,happy,None,None
['375_Nai_bgm']/473to486.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/486to494.jpg,happy,None,None
['375_Nai_bgm']/494to500.jpg,emotional,None,None
['375_Nai_bgm']/500to509.jpg,emotional,Intense - Tension/Fight,None
['375_Nai_bgm']/509to515.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/515to531.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/531to551.jpg,happy,None,None
['375_Nai_bgm']/551to596.jpg,happy,None,None
['375_Nai_bgm']/596to601.jpg,no emotion,None,None
['375_Nai_bgm']/601to630.jpg,emotional,None,None
['375_Nai_bgm']/630to645.jpg,emotional,None,None
['375_Nai_bgm']/645to649.jpg,no emotion,None,None
['375_Nai_bgm']/649to677.jpg,happy,None,None
['375_Nai_bgm']/677to685.jpg,happy,None,None
['375_Nai_bgm']/685to706.jpg,happy,None,None
['375_Nai_bgm']/706to716.jpg,emotional,None,None
['375_Nai_bgm']/716to735.jpg,emotional,happy,None
['375_Nai_bgm']/735to740.jpg,happy,None,None
['375_Nai_bgm']/740to745.jpg,happy,None,None
['375_Nai_bgm']/745to751.jpg,no emotion,None,None
['375_Nai_bgm']/751to758.jpg,no emotion,emotional,None
['375_Nai_bgm']/758to762.jpg,emotional,None,None
['375_Nai_bgm']/762to771.jpg,emotional,None,None
['375_Nai_bgm']/771to781.jpg,no emotion,None,None
['375_Nai_bgm']/781to789.jpg,no emotion,None,None
['375_Nai_bgm']/789to819.jpg,emotional,None,None
['375_Nai_bgm']/819to825.jpg,emotional,None,None
['375_Nai_bgm']/825to838.jpg,emotional,None,None
['375_Nai_bgm']/838to842.jpg,no emotion,None,None
['375_Nai_bgm']/842to896.jpg,emotional,None,None
['375_Nai_bgm']/896to903.jpg,happy,None,None
['375_Nai_bgm']/903to915.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/915to927.jpg,happy,None,None
['375_Nai_bgm']/927to937.jpg,no emotion,None,None
['375_Nai_bgm']/937to941.jpg,happy,None,None
['375_Nai_bgm']/941to947.jpg,happy,None,None
['375_Nai_bgm']/947to952.jpg,happy,None,None
['375_Nai_bgm']/952to958.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/958to965.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/965to981.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/981to989.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/989to1002.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/1002to1019.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/1019to1039.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/1039to1068.jpg,emotional,None,None
['375_Nai_bgm']/1068to1072.jpg,emotional,None,None
['375_Nai_bgm']/1072to1084.jpg,Intense - Tension/Fight,None,None
['375_Nai_bgm']/1084to1105.jpg,emotional,None,None
['375_Nai_bgm']/1105to1114.jpg,emotional,None,None
['375_Nai_bgm']/1114to1134.jpg,emotional,None,None
['375_Nai_bgm']/1134to1140.jpg,no emotion,None,None
['375_Nai_bgm']/1140to1163.jpg,emotional,None,None
['375_Nai_bgm']/1163to1170.jpg,emotional,None,None
['375_Nai_bgm']/1170to1188.jpg,emotional,None,None
['375_Nai_bgm']/1188to1197.jpg,emotional,None,None
['375_Nai_bgm']/1197to1208.jpg,emotional,None,None
['375_Nai_bgm']/1208to1218.jpg,emotional,None,None
['375_Nai_bgm']/1218to1222.jpg,no emotion,None,None
['375_Nai_bgm']/1222to1252.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/0to4.jpg,blank,None,None
['376_Nai_bgm']/4to10.jpg,happy,None,None
['376_Nai_bgm']/10to25.jpg,happy,None,None
['376_Nai_bgm']/25to30.jpg,emotional,None,None
['376_Nai_bgm']/30to39.jpg,emotional,None,None
['376_Nai_bgm']/39to50.jpg,emotional,None,None
['376_Nai_bgm']/50to74.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/74to79.jpg,no emotion,Intense - Tension/Fight,None
['376_Nai_bgm']/79to99.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/99to103.jpg,no emotion,None,None
['376_Nai_bgm']/103to112.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/112to142.jpg,Intense - Tension/Fight,emotional,None
['376_Nai_bgm']/142to157.jpg,emotional,None,None
['376_Nai_bgm']/157to167.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/167to173.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/173to186.jpg,emotional,None,None
['376_Nai_bgm']/186to191.jpg,no emotion,None,None
['376_Nai_bgm']/191to205.jpg,emotional,None,None
['376_Nai_bgm']/205to226.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/226to236.jpg,emotional,None,None
['376_Nai_bgm']/236to240.jpg,no emotion,None,None
['376_Nai_bgm']/240to249.jpg,emotional,None,None
['376_Nai_bgm']/249to257.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/257to268.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/268to295.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/295to343.jpg,no emotion,None,Intense - Tension/Fight
['376_Nai_bgm']/343to364.jpg,Intense - Tension/Fight,emotional,None
['376_Nai_bgm']/364to374.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/374to378.jpg,no emotion,None,None
['376_Nai_bgm']/378to391.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/391to397.jpg,no emotion,Intense - Tension/Fight,None
['376_Nai_bgm']/397to402.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/402to423.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/423to428.jpg,emotional,None,None
['376_Nai_bgm']/428to433.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/433to440.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/440to446.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/446to462.jpg,emotional,None,None
['376_Nai_bgm']/462to466.jpg,no emotion,None,None
['376_Nai_bgm']/466to483.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/483to488.jpg,no emotion,None,None
['376_Nai_bgm']/488to500.jpg,emotional,None,None
['376_Nai_bgm']/500to506.jpg,emotional,None,None
['376_Nai_bgm']/506to519.jpg,emotional,None,None
['376_Nai_bgm']/519to538.jpg,emotional,None,None
['376_Nai_bgm']/538to553.jpg,emotional,None,None
['376_Nai_bgm']/553to560.jpg,emotional,None,None
['376_Nai_bgm']/560to567.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/567to574.jpg,no emotion,None,None
['376_Nai_bgm']/574to579.jpg,emotional,None,None
['376_Nai_bgm']/579to612.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/612to618.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/618to681.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/681to686.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/686to737.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/737to745.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/745to760.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/760to769.jpg,no emotion,Intense - Tension/Fight,None
['376_Nai_bgm']/769to784.jpg,no emotion,Intense - Tension/Fight,None
['376_Nai_bgm']/784to800.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/800to807.jpg,happy,None,None
['376_Nai_bgm']/807to817.jpg,happy,None,None
['376_Nai_bgm']/817to825.jpg,happy,None,None
['376_Nai_bgm']/825to837.jpg,no emotion,emotional,None
['376_Nai_bgm']/837to843.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/843to851.jpg,emotional,None,None
['376_Nai_bgm']/851to858.jpg,no emotion,None,None
['376_Nai_bgm']/858to882.jpg,emotional,emotional,None
['376_Nai_bgm']/882to890.jpg,emotional,None,None
['376_Nai_bgm']/890to931.jpg,happy,None,None
['376_Nai_bgm']/931to936.jpg,emotional,None,None
['376_Nai_bgm']/936to944.jpg,emotional,None,None
['376_Nai_bgm']/944to961.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/961to970.jpg,emotional,None,None
['376_Nai_bgm']/970to996.jpg,emotional,None,None
['376_Nai_bgm']/996to1007.jpg,happy,None,None
['376_Nai_bgm']/1007to1011.jpg,no emotion,None,None
['376_Nai_bgm']/1011to1028.jpg,happy,None,None
['376_Nai_bgm']/1028to1036.jpg,happy,None,None
['376_Nai_bgm']/1036to1043.jpg,emotional,None,None
['376_Nai_bgm']/1043to1049.jpg,no emotion,None,None
['376_Nai_bgm']/1049to1080.jpg,emotional,Intense - Tension/Fight,None
['376_Nai_bgm']/1080to1097.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/1097to1191.jpg,emotional,None,None
['376_Nai_bgm']/1191to1227.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/1227to1231.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/1231to1240.jpg,Intense - Tension/Fight,None,None
['376_Nai_bgm']/1240to1263.jpg,emotional,Intense - Tension/Fight,None
['377_Kar_bgm']/0to4.jpg,blank,None,None
['377_Kar_bgm']/4to10.jpg,happy,None,None
['377_Kar_bgm']/10to25.jpg,happy,None,None
['377_Kar_bgm']/25to32.jpg,no emotion,None,None
['377_Kar_bgm']/32to56.jpg,no emotion,None,None
['377_Kar_bgm']/56to69.jpg,happy,None,None
['377_Kar_bgm']/69to92.jpg,no emotion,None,None
['377_Kar_bgm']/92to97.jpg,no emotion,None,None
['377_Kar_bgm']/97to102.jpg,no emotion,None,None
['377_Kar_bgm']/102to116.jpg,no emotion,None,None
['377_Kar_bgm']/116to131.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/131to181.jpg,emotional,None,None
['377_Kar_bgm']/181to206.jpg,emotional,None,None
['377_Kar_bgm']/206to213.jpg,emotional,None,None
['377_Kar_bgm']/213to218.jpg,no emotion,None,None
['377_Kar_bgm']/218to223.jpg,no emotion,None,None
['377_Kar_bgm']/223to231.jpg,no emotion,None,None
['377_Kar_bgm']/231to238.jpg,emotional,None,None
['377_Kar_bgm']/238to254.jpg,emotional,None,None
['377_Kar_bgm']/254to264.jpg,emotional,happy,None
['377_Kar_bgm']/264to288.jpg,happy,emotional,None
['377_Kar_bgm']/288to292.jpg,no emotion,None,None
['377_Kar_bgm']/292to303.jpg,no emotion,None,None
['377_Kar_bgm']/303to312.jpg,no emotion,None,None
['377_Kar_bgm']/312to322.jpg,no emotion,None,None
['377_Kar_bgm']/322to349.jpg,happy,None,None
['377_Kar_bgm']/349to358.jpg,happy,None,None
['377_Kar_bgm']/358to376.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/376to382.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/382to406.jpg,happy,None,None
['377_Kar_bgm']/406to444.jpg,happy,None,None
['377_Kar_bgm']/444to452.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/452to495.jpg,Intense - Tension/Fight,emotional,None
['377_Kar_bgm']/495to505.jpg,emotional,None,None
['377_Kar_bgm']/505to598.jpg,emotional,None,None
['377_Kar_bgm']/598to626.jpg,emotional,None,None
['377_Kar_bgm']/626to643.jpg,emotional,None,None
['377_Kar_bgm']/643to654.jpg,emotional,None,None
['377_Kar_bgm']/654to661.jpg,emotional,None,None
['377_Kar_bgm']/661to680.jpg,emotional,None,None
['377_Kar_bgm']/680to720.jpg,Intense - Tension/Fight,happy,None
['377_Kar_bgm']/720to762.jpg,emotional,None,None
['377_Kar_bgm']/762to779.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/779to796.jpg,Intense - Tension/Fight,emotional,None
['377_Kar_bgm']/796to802.jpg,emotional,None,None
['377_Kar_bgm']/802to813.jpg,emotional,None,None
['377_Kar_bgm']/813to823.jpg,happy,None,None
['377_Kar_bgm']/823to830.jpg,happy,None,None
['377_Kar_bgm']/830to838.jpg,happy,None,None
['377_Kar_bgm']/838to842.jpg,happy,None,None
['377_Kar_bgm']/842to853.jpg,no emotion,None,None
['377_Kar_bgm']/853to857.jpg,happy,None,None
['377_Kar_bgm']/857to864.jpg,happy,None,None
['377_Kar_bgm']/864to868.jpg,happy,None,None
['377_Kar_bgm']/868to872.jpg,no emotion,None,None
['377_Kar_bgm']/872to883.jpg,happy,None,None
['377_Kar_bgm']/883to890.jpg,emotional,None,None
['377_Kar_bgm']/890to909.jpg,happy,emotional,None
['377_Kar_bgm']/909to914.jpg,happy,None,None
['377_Kar_bgm']/914to919.jpg,happy,None,None
['377_Kar_bgm']/919to932.jpg,happy,None,None
['377_Kar_bgm']/932to940.jpg,happy,None,None
['377_Kar_bgm']/940to945.jpg,no emotion,None,None
['377_Kar_bgm']/945to949.jpg,no emotion,None,None
['377_Kar_bgm']/949to959.jpg,emotional,None,None
['377_Kar_bgm']/959to963.jpg,emotional,None,None
['377_Kar_bgm']/963to973.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/973to977.jpg,no emotion,None,None
['377_Kar_bgm']/977to984.jpg,happy,None,None
['377_Kar_bgm']/984to992.jpg,happy,emotional,None
['377_Kar_bgm']/992to997.jpg,emotional,None,None
['377_Kar_bgm']/997to1003.jpg,no emotion,None,None
['377_Kar_bgm']/1003to1011.jpg,emotional,None,None
['377_Kar_bgm']/1011to1034.jpg,emotional,None,None
['377_Kar_bgm']/1034to1043.jpg,emotional,happy,None
['377_Kar_bgm']/1043to1047.jpg,happy,None,None
['377_Kar_bgm']/1047to1051.jpg,happy,None,None
['377_Kar_bgm']/1051to1061.jpg,no emotion,None,None
['377_Kar_bgm']/1061to1071.jpg,happy,None,None
['377_Kar_bgm']/1071to1076.jpg,happy,None,None
['377_Kar_bgm']/1076to1096.jpg,happy,None,None
['377_Kar_bgm']/1096to1113.jpg,emotional,None,None
['377_Kar_bgm']/1113to1118.jpg,emotional,None,None
['377_Kar_bgm']/1118to1137.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1137to1163.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1163to1170.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1170to1179.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1179to1198.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1198to1215.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1215to1225.jpg,Intense - Tension/Fight,None,None
['377_Kar_bgm']/1225to1253.jpg,Intense - Tension/Fight,emotional,None
['378_The_bgm']/0to4.jpg,blank,None,None
['378_The_bgm']/4to10.jpg,happy,None,None
['378_The_bgm']/10to25.jpg,happy,None,None
['378_The_bgm']/25to60.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/60to71.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/71to78.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/78to82.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/82to90.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/90to101.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/101to114.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/114to126.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/126to132.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/132to143.jpg,emotional,None,None
['378_The_bgm']/143to185.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/185to191.jpg,emotional,None,None
['378_The_bgm']/191to197.jpg,emotional,None,None
['378_The_bgm']/197to204.jpg,emotional,None,None
['378_The_bgm']/204to215.jpg,emotional,None,None
['378_The_bgm']/215to225.jpg,happy,None,None
['378_The_bgm']/225to229.jpg,happy,None,None
['378_The_bgm']/229to238.jpg,happy,None,None
['378_The_bgm']/238to251.jpg,emotional,None,None
['378_The_bgm']/251to260.jpg,happy,None,None
['378_The_bgm']/260to269.jpg,happy,None,None
['378_The_bgm']/269to279.jpg,emotional,None,None
['378_The_bgm']/279to293.jpg,emotional,None,None
['378_The_bgm']/293to319.jpg,emotional,None,None
['378_The_bgm']/319to336.jpg,emotional,None,None
['378_The_bgm']/336to345.jpg,emotional,None,None
['378_The_bgm']/345to359.jpg,emotional,None,None
['378_The_bgm']/359to365.jpg,emotional,None,None
['378_The_bgm']/365to387.jpg,emotional,None,None
['378_The_bgm']/387to394.jpg,emotional,None,None
['378_The_bgm']/394to400.jpg,emotional,None,None
['378_The_bgm']/400to408.jpg,emotional,None,None
['378_The_bgm']/408to425.jpg,emotional,None,None
['378_The_bgm']/425to450.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/450to455.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/455to461.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/461to467.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/467to476.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/476to488.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/488to492.jpg,blank,None,None
['378_The_bgm']/492to509.jpg,emotional,None,None
['378_The_bgm']/509to541.jpg,emotional,None,None
['378_The_bgm']/541to552.jpg,emotional,None,None
['378_The_bgm']/552to565.jpg,emotional,None,None
['378_The_bgm']/565to598.jpg,emotional,None,None
['378_The_bgm']/598to607.jpg,emotional,None,None
['378_The_bgm']/607to625.jpg,emotional,None,None
['378_The_bgm']/625to631.jpg,emotional,None,None
['378_The_bgm']/631to647.jpg,emotional,None,None
['378_The_bgm']/647to666.jpg,emotional,None,None
['378_The_bgm']/666to689.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/689to703.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/703to721.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/721to726.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/726to732.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/732to742.jpg,no emotion,None,None
['378_The_bgm']/742to749.jpg,no emotion,None,None
['378_The_bgm']/749to789.jpg,no emotion,None,None
['378_The_bgm']/789to846.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/846to854.jpg,no emotion,None,None
['378_The_bgm']/854to877.jpg,no emotion,None,None
['378_The_bgm']/877to882.jpg,no emotion,None,None
['378_The_bgm']/882to888.jpg,no emotion,None,None
['378_The_bgm']/888to912.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/912to918.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/918to922.jpg,blank,None,None
['378_The_bgm']/922to929.jpg,emotional,None,None
['378_The_bgm']/929to953.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/953to958.jpg,no emotion,None,None
['378_The_bgm']/958to987.jpg,emotional,None,None
['378_The_bgm']/987to1004.jpg,emotional,None,None
['378_The_bgm']/1004to1009.jpg,emotional,None,None
['378_The_bgm']/1009to1022.jpg,emotional,None,None
['378_The_bgm']/1022to1035.jpg,emotional,None,None
['378_The_bgm']/1035to1042.jpg,emotional,None,None
['378_The_bgm']/1042to1061.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1061to1069.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1069to1079.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1079to1090.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1090to1128.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1128to1135.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1135to1145.jpg,emotional,None,None
['378_The_bgm']/1145to1154.jpg,emotional,None,None
['378_The_bgm']/1154to1159.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1159to1177.jpg,emotional,None,None
['378_The_bgm']/1177to1187.jpg,emotional,None,None
['378_The_bgm']/1187to1196.jpg,emotional,None,None
['378_The_bgm']/1196to1201.jpg,no emotion,None,None
['378_The_bgm']/1201to1232.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1232to1236.jpg,blank,None,None
['378_The_bgm']/1236to1241.jpg,Intense - Tension/Fight,None,None
['378_The_bgm']/1241to1263.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/0to4.jpg,blank,None,None
['379_Kar_bgm']/4to10.jpg,happy,None,None
['379_Kar_bgm']/10to25.jpg,happy,None,None
['379_Kar_bgm']/25to40.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/40to56.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/56to60.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/60to68.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/68to98.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/98to160.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/160to165.jpg,Intense - Tension/Fight,emotional,None
['379_Kar_bgm']/165to175.jpg,emotional,None,None
['379_Kar_bgm']/175to179.jpg,emotional,None,None
['379_Kar_bgm']/179to185.jpg,happy,None,None
['379_Kar_bgm']/185to191.jpg,happy,None,None
['379_Kar_bgm']/191to201.jpg,happy,None,None
['379_Kar_bgm']/201to210.jpg,emotional,None,None
['379_Kar_bgm']/210to232.jpg,emotional,None,None
['379_Kar_bgm']/232to238.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/238to250.jpg,Intense - Tension/Fight,emotional,None
['379_Kar_bgm']/250to262.jpg,emotional,None,None
['379_Kar_bgm']/262to279.jpg,emotional,None,None
['379_Kar_bgm']/279to284.jpg,emotional,None,None
['379_Kar_bgm']/284to293.jpg,happy,None,None
['379_Kar_bgm']/293to300.jpg,happy,None,None
['379_Kar_bgm']/300to309.jpg,happy,None,None
['379_Kar_bgm']/309to321.jpg,happy,None,None
['379_Kar_bgm']/321to325.jpg,happy,None,None
['379_Kar_bgm']/325to348.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/348to353.jpg,happy,None,None
['379_Kar_bgm']/353to357.jpg,happy,None,None
['379_Kar_bgm']/357to362.jpg,happy,None,None
['379_Kar_bgm']/362to377.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/377to382.jpg,Intense - Tension/Fight,None,None
['379_Kar_bgm']/382to416.jpg,Intense - Tension/Fight,emotional,None
['379_Kar_bgm']/416to442.jpg,emotional,None,None
['379_Kar_bgm']/442to448.jpg,emotional,None,None
['379_Kar_bgm']/448to456.jpg,emotional,None,None
