filename,emotion1,emotion2,emotion3,videofilename,start,end
['376_Nai_bgm']/618to681.jpg,emotional,Intense - Tension/Fight,None,376_Nai,618,681
['376_Nai_bgm']/681to686.jpg,Intense - Tension/Fight,None,None,376_Nai,681,686
['376_Nai_bgm']/686to737.jpg,Intense - Tension/Fight,None,None,376_Nai,686,737
['376_Nai_bgm']/737to745.jpg,Intense - Tension/Fight,None,None,376_Nai,737,745
['376_Nai_bgm']/745to760.jpg,Intense - Tension/Fight,None,None,376_Nai,745,760
['376_Nai_bgm']/760to769.jpg,no emotion,Intense - Tension/Fight,None,376_Nai,760,769
['376_Nai_bgm']/769to784.jpg,no emotion,Intense - Tension/Fight,None,376_Nai,769,784
['376_Nai_bgm']/784to800.jpg,Intense - Tension/Fight,None,None,376_Nai,784,800
['376_Nai_bgm']/800to807.jpg,happy,None,None,376_Nai,800,807
['376_Nai_bgm']/807to817.jpg,happy,None,None,376_Nai,807,817
['376_Nai_bgm']/817to825.jpg,happy,None,None,376_Nai,817,825
['376_Nai_bgm']/825to837.jpg,no emotion,emotional,None,376_Nai,825,837
['376_Nai_bgm']/837to843.jpg,Intense - Tension/Fight,None,None,376_Nai,837,843
['376_Nai_bgm']/843to851.jpg,emotional,None,None,376_Nai,843,851
['376_Nai_bgm']/851to858.jpg,no emotion,None,None,376_Nai,851,858
['376_Nai_bgm']/858to882.jpg,emotional,emotional,None,376_Nai,858,882
['376_Nai_bgm']/882to890.jpg,emotional,None,None,376_Nai,882,890
['376_Nai_bgm']/890to931.jpg,happy,None,None,376_Nai,890,931
['376_Nai_bgm']/931to936.jpg,emotional,None,None,376_Nai,931,936
['376_Nai_bgm']/936to944.jpg,emotional,None,None,376_Nai,936,944
['376_Nai_bgm']/944to961.jpg,Intense - Tension/Fight,None,None,376_Nai,944,961
['376_Nai_bgm']/961to970.jpg,emotional,None,None,376_Nai,961,970
['376_Nai_bgm']/970to996.jpg,emotional,None,None,376_Nai,970,996
['376_Nai_bgm']/996to1007.jpg,happy,None,None,376_Nai,996,1007
['376_Nai_bgm']/1007to1011.jpg,no emotion,None,None,376_Nai,1007,1011
['376_Nai_bgm']/1011to1028.jpg,happy,None,None,376_Nai,1011,1028
['376_Nai_bgm']/1028to1036.jpg,happy,None,None,376_Nai,1028,1036
['376_Nai_bgm']/1036to1043.jpg,emotional,None,None,376_Nai,1036,1043
['376_Nai_bgm']/1043to1049.jpg,no emotion,None,None,376_Nai,1043,1049
['376_Nai_bgm']/1049to1080.jpg,emotional,Intense - Tension/Fight,None,376_Nai,1049,1080
['376_Nai_bgm']/1080to1097.jpg,Intense - Tension/Fight,None,None,376_Nai,1080,1097
['376_Nai_bgm']/1097to1191.jpg,emotional,None,None,376_Nai,1097,1191
['376_Nai_bgm']/1191to1227.jpg,Intense - Tension/Fight,None,None,376_Nai,1191,1227
['376_Nai_bgm']/1227to1231.jpg,Intense - Tension/Fight,None,None,376_Nai,1227,1231
['376_Nai_bgm']/1231to1240.jpg,Intense - Tension/Fight,None,None,376_Nai,1231,1240
['376_Nai_bgm']/1240to1263.jpg,emotional,Intense - Tension/Fight,None,376_Nai,1240,1263
['377_Kar_bgm']/0to4.jpg,blank,None,None,377_Kar,0,4
['377_Kar_bgm']/4to10.jpg,happy,None,None,377_Kar,4,10
['377_Kar_bgm']/10to25.jpg,happy,None,None,377_Kar,10,25
['377_Kar_bgm']/25to32.jpg,no emotion,None,None,377_Kar,25,32
['377_Kar_bgm']/32to56.jpg,no emotion,None,None,377_Kar,32,56
['377_Kar_bgm']/56to69.jpg,happy,None,None,377_Kar,56,69
['377_Kar_bgm']/69to92.jpg,no emotion,None,None,377_Kar,69,92
['377_Kar_bgm']/92to97.jpg,no emotion,None,None,377_Kar,92,97
['377_Kar_bgm']/97to102.jpg,no emotion,None,None,377_Kar,97,102
['377_Kar_bgm']/102to116.jpg,no emotion,None,None,377_Kar,102,116
['377_Kar_bgm']/116to131.jpg,Intense - Tension/Fight,None,None,377_Kar,116,131
['377_Kar_bgm']/131to181.jpg,emotional,None,None,377_Kar,131,181
['377_Kar_bgm']/181to206.jpg,emotional,None,None,377_Kar,181,206
['377_Kar_bgm']/206to213.jpg,emotional,None,None,377_Kar,206,213
['377_Kar_bgm']/213to218.jpg,no emotion,None,None,377_Kar,213,218
['377_Kar_bgm']/218to223.jpg,no emotion,None,None,377_Kar,218,223
['377_Kar_bgm']/223to231.jpg,no emotion,None,None,377_Kar,223,231
['377_Kar_bgm']/231to238.jpg,emotional,None,None,377_Kar,231,238
['377_Kar_bgm']/238to254.jpg,emotional,None,None,377_Kar,238,254
['377_Kar_bgm']/254to264.jpg,emotional,happy,None,377_Kar,254,264
['377_Kar_bgm']/264to288.jpg,happy,emotional,None,377_Kar,264,288
['377_Kar_bgm']/288to292.jpg,no emotion,None,None,377_Kar,288,292
['377_Kar_bgm']/292to303.jpg,no emotion,None,None,377_Kar,292,303
['377_Kar_bgm']/303to312.jpg,no emotion,None,None,377_Kar,303,312
['377_Kar_bgm']/312to322.jpg,no emotion,None,None,377_Kar,312,322
['377_Kar_bgm']/322to349.jpg,happy,None,None,377_Kar,322,349
['377_Kar_bgm']/349to358.jpg,happy,None,None,377_Kar,349,358
['377_Kar_bgm']/358to376.jpg,Intense - Tension/Fight,None,None,377_Kar,358,376
['377_Kar_bgm']/376to382.jpg,Intense - Tension/Fight,None,None,377_Kar,376,382
['377_Kar_bgm']/382to406.jpg,happy,None,None,377_Kar,382,406
['377_Kar_bgm']/406to444.jpg,happy,None,None,377_Kar,406,444
['377_Kar_bgm']/444to452.jpg,Intense - Tension/Fight,None,None,377_Kar,444,452
['377_Kar_bgm']/452to495.jpg,Intense - Tension/Fight,emotional,None,377_Kar,452,495
['377_Kar_bgm']/495to505.jpg,emotional,None,None,377_Kar,495,505
['377_Kar_bgm']/505to598.jpg,emotional,None,None,377_Kar,505,598
['377_Kar_bgm']/598to626.jpg,emotional,None,None,377_Kar,598,626
['377_Kar_bgm']/626to643.jpg,emotional,None,None,377_Kar,626,643
['377_Kar_bgm']/643to654.jpg,emotional,None,None,377_Kar,643,654
['377_Kar_bgm']/654to661.jpg,emotional,None,None,377_Kar,654,661
['377_Kar_bgm']/661to680.jpg,emotional,None,None,377_Kar,661,680
['377_Kar_bgm']/680to720.jpg,Intense - Tension/Fight,happy,None,377_Kar,680,720
['377_Kar_bgm']/720to762.jpg,emotional,None,None,377_Kar,720,762
['377_Kar_bgm']/762to779.jpg,Intense - Tension/Fight,None,None,377_Kar,762,779
['377_Kar_bgm']/779to796.jpg,Intense - Tension/Fight,emotional,None,377_Kar,779,796
['377_Kar_bgm']/796to802.jpg,emotional,None,None,377_Kar,796,802
['377_Kar_bgm']/802to813.jpg,emotional,None,None,377_Kar,802,813
['377_Kar_bgm']/813to823.jpg,happy,None,None,377_Kar,813,823
['377_Kar_bgm']/823to830.jpg,happy,None,None,377_Kar,823,830
['377_Kar_bgm']/830to838.jpg,happy,None,None,377_Kar,830,838
['377_Kar_bgm']/838to842.jpg,happy,None,None,377_Kar,838,842
['377_Kar_bgm']/842to853.jpg,no emotion,None,None,377_Kar,842,853
['377_Kar_bgm']/853to857.jpg,happy,None,None,377_Kar,853,857
['377_Kar_bgm']/857to864.jpg,happy,None,None,377_Kar,857,864
['377_Kar_bgm']/864to868.jpg,happy,None,None,377_Kar,864,868
['377_Kar_bgm']/868to872.jpg,no emotion,None,None,377_Kar,868,872
['377_Kar_bgm']/872to883.jpg,happy,None,None,377_Kar,872,883
['377_Kar_bgm']/883to890.jpg,emotional,None,None,377_Kar,883,890
['377_Kar_bgm']/890to909.jpg,happy,emotional,None,377_Kar,890,909
['377_Kar_bgm']/909to914.jpg,happy,None,None,377_Kar,909,914
['377_Kar_bgm']/914to919.jpg,happy,None,None,377_Kar,914,919
['377_Kar_bgm']/919to932.jpg,happy,None,None,377_Kar,919,932
['377_Kar_bgm']/932to940.jpg,happy,None,None,377_Kar,932,940
['377_Kar_bgm']/940to945.jpg,no emotion,None,None,377_Kar,940,945
['377_Kar_bgm']/945to949.jpg,no emotion,None,None,377_Kar,945,949
['377_Kar_bgm']/949to959.jpg,emotional,None,None,377_Kar,949,959
['377_Kar_bgm']/959to963.jpg,emotional,None,None,377_Kar,959,963
['377_Kar_bgm']/963to973.jpg,Intense - Tension/Fight,None,None,377_Kar,963,973
['377_Kar_bgm']/973to977.jpg,no emotion,None,None,377_Kar,973,977
['377_Kar_bgm']/977to984.jpg,happy,None,None,377_Kar,977,984
['377_Kar_bgm']/984to992.jpg,happy,emotional,None,377_Kar,984,992
['377_Kar_bgm']/992to997.jpg,emotional,None,None,377_Kar,992,997
['377_Kar_bgm']/997to1003.jpg,no emotion,None,None,377_Kar,997,1003
['377_Kar_bgm']/1003to1011.jpg,emotional,None,None,377_Kar,1003,1011
['377_Kar_bgm']/1011to1034.jpg,emotional,None,None,377_Kar,1011,1034
['377_Kar_bgm']/1034to1043.jpg,emotional,happy,None,377_Kar,1034,1043
['377_Kar_bgm']/1043to1047.jpg,happy,None,None,377_Kar,1043,1047
['377_Kar_bgm']/1047to1051.jpg,happy,None,None,377_Kar,1047,1051
['377_Kar_bgm']/1051to1061.jpg,no emotion,None,None,377_Kar,1051,1061
['377_Kar_bgm']/1061to1071.jpg,happy,None,None,377_Kar,1061,1071
['377_Kar_bgm']/1071to1076.jpg,happy,None,None,377_Kar,1071,1076
['377_Kar_bgm']/1076to1096.jpg,happy,None,None,377_Kar,1076,1096
['377_Kar_bgm']/1096to1113.jpg,emotional,None,None,377_Kar,1096,1113
['377_Kar_bgm']/1113to1118.jpg,emotional,None,None,377_Kar,1113,1118
['377_Kar_bgm']/1118to1137.jpg,Intense - Tension/Fight,None,None,377_Kar,1118,1137
['377_Kar_bgm']/1137to1163.jpg,Intense - Tension/Fight,None,None,377_Kar,1137,1163
['377_Kar_bgm']/1163to1170.jpg,Intense - Tension/Fight,None,None,377_Kar,1163,1170
['377_Kar_bgm']/1170to1179.jpg,Intense - Tension/Fight,None,None,377_Kar,1170,1179
['377_Kar_bgm']/1179to1198.jpg,Intense - Tension/Fight,None,None,377_Kar,1179,1198
['377_Kar_bgm']/1198to1215.jpg,Intense - Tension/Fight,None,None,377_Kar,1198,1215
['377_Kar_bgm']/1215to1225.jpg,Intense - Tension/Fight,None,None,377_Kar,1215,1225
['377_Kar_bgm']/1225to1253.jpg,Intense - Tension/Fight,emotional,None,377_Kar,1225,1253
['378_The_bgm']/0to4.jpg,blank,None,None,378_The,0,4
['378_The_bgm']/4to10.jpg,happy,None,None,378_The,4,10
['378_The_bgm']/10to25.jpg,happy,None,None,378_The,10,25
['378_The_bgm']/25to60.jpg,Intense - Tension/Fight,None,None,378_The,25,60
['378_The_bgm']/60to71.jpg,Intense - Tension/Fight,None,None,378_The,60,71
['378_The_bgm']/71to78.jpg,Intense - Tension/Fight,None,None,378_The,71,78
['378_The_bgm']/78to82.jpg,Intense - Tension/Fight,None,None,378_The,78,82
['378_The_bgm']/82to90.jpg,Intense - Tension/Fight,None,None,378_The,82,90
['378_The_bgm']/90to101.jpg,Intense - Tension/Fight,None,None,378_The,90,101
['378_The_bgm']/101to114.jpg,Intense - Tension/Fight,None,None,378_The,101,114
['378_The_bgm']/114to126.jpg,Intense - Tension/Fight,None,None,378_The,114,126
['378_The_bgm']/126to132.jpg,Intense - Tension/Fight,None,None,378_The,126,132
['378_The_bgm']/132to143.jpg,emotional,None,None,378_The,132,143
['378_The_bgm']/143to185.jpg,Intense - Tension/Fight,None,None,378_The,143,185
['378_The_bgm']/185to191.jpg,emotional,None,None,378_The,185,191
['378_The_bgm']/191to197.jpg,emotional,None,None,378_The,191,197
['378_The_bgm']/197to204.jpg,emotional,None,None,378_The,197,204
['378_The_bgm']/204to215.jpg,emotional,None,None,378_The,204,215
['378_The_bgm']/215to225.jpg,happy,None,None,378_The,215,225
['378_The_bgm']/225to229.jpg,happy,None,None,378_The,225,229
['378_The_bgm']/229to238.jpg,happy,None,None,378_The,229,238
['378_The_bgm']/238to251.jpg,emotional,None,None,378_The,238,251
['378_The_bgm']/251to260.jpg,happy,None,None,378_The,251,260
['378_The_bgm']/260to269.jpg,happy,None,None,378_The,260,269
['378_The_bgm']/269to279.jpg,emotional,None,None,378_The,269,279
['378_The_bgm']/279to293.jpg,emotional,None,None,378_The,279,293
['378_The_bgm']/293to319.jpg,emotional,None,None,378_The,293,319
['378_The_bgm']/319to336.jpg,emotional,None,None,378_The,319,336
['378_The_bgm']/336to345.jpg,emotional,None,None,378_The,336,345
['378_The_bgm']/345to359.jpg,emotional,None,None,378_The,345,359
['378_The_bgm']/359to365.jpg,emotional,None,None,378_The,359,365
['378_The_bgm']/365to387.jpg,emotional,None,None,378_The,365,387
['378_The_bgm']/387to394.jpg,emotional,None,None,378_The,387,394
['378_The_bgm']/394to400.jpg,emotional,None,None,378_The,394,400
['378_The_bgm']/400to408.jpg,emotional,None,None,378_The,400,408
['378_The_bgm']/408to425.jpg,emotional,None,None,378_The,408,425
['378_The_bgm']/425to450.jpg,Intense - Tension/Fight,None,None,378_The,425,450
['378_The_bgm']/450to455.jpg,Intense - Tension/Fight,None,None,378_The,450,455
['378_The_bgm']/455to461.jpg,Intense - Tension/Fight,None,None,378_The,455,461
['378_The_bgm']/461to467.jpg,Intense - Tension/Fight,None,None,378_The,461,467
['378_The_bgm']/467to476.jpg,Intense - Tension/Fight,None,None,378_The,467,476
['378_The_bgm']/476to488.jpg,Intense - Tension/Fight,None,None,378_The,476,488
['378_The_bgm']/488to492.jpg,blank,None,None,378_The,488,492
['378_The_bgm']/492to509.jpg,emotional,None,None,378_The,492,509
['378_The_bgm']/509to541.jpg,emotional,None,None,378_The,509,541
['378_The_bgm']/541to552.jpg,emotional,None,None,378_The,541,552
['378_The_bgm']/552to565.jpg,emotional,None,None,378_The,552,565
['378_The_bgm']/565to598.jpg,emotional,None,None,378_The,565,598
['378_The_bgm']/598to607.jpg,emotional,None,None,378_The,598,607
['378_The_bgm']/607to625.jpg,emotional,None,None,378_The,607,625
['378_The_bgm']/625to631.jpg,emotional,None,None,378_The,625,631
['378_The_bgm']/631to647.jpg,emotional,None,None,378_The,631,647
['378_The_bgm']/647to666.jpg,emotional,None,None,378_The,647,666
['378_The_bgm']/666to689.jpg,Intense - Tension/Fight,None,None,378_The,666,689
['378_The_bgm']/689to703.jpg,Intense - Tension/Fight,None,None,378_The,689,703
['378_The_bgm']/703to721.jpg,Intense - Tension/Fight,None,None,378_The,703,721
['378_The_bgm']/721to726.jpg,Intense - Tension/Fight,None,None,378_The,721,726
['378_The_bgm']/726to732.jpg,Intense - Tension/Fight,None,None,378_The,726,732
['378_The_bgm']/732to742.jpg,no emotion,None,None,378_The,732,742
['378_The_bgm']/742to749.jpg,no emotion,None,None,378_The,742,749
['378_The_bgm']/749to789.jpg,no emotion,None,None,378_The,749,789
['378_The_bgm']/789to846.jpg,Intense - Tension/Fight,None,None,378_The,789,846
['378_The_bgm']/846to854.jpg,no emotion,None,None,378_The,846,854
['378_The_bgm']/854to877.jpg,no emotion,None,None,378_The,854,877
['378_The_bgm']/877to882.jpg,no emotion,None,None,378_The,877,882
['378_The_bgm']/882to888.jpg,no emotion,None,None,378_The,882,888
['378_The_bgm']/888to912.jpg,Intense - Tension/Fight,None,None,378_The,888,912
['378_The_bgm']/912to918.jpg,Intense - Tension/Fight,None,None,378_The,912,918
['378_The_bgm']/918to922.jpg,blank,None,None,378_The,918,922
['378_The_bgm']/922to929.jpg,emotional,None,None,378_The,922,929
['378_The_bgm']/929to953.jpg,Intense - Tension/Fight,None,None,378_The,929,953
['378_The_bgm']/953to958.jpg,no emotion,None,None,378_The,953,958
['378_The_bgm']/958to987.jpg,emotional,None,None,378_The,958,987
['378_The_bgm']/987to1004.jpg,emotional,None,None,378_The,987,1004
['378_The_bgm']/1004to1009.jpg,emotional,None,None,378_The,1004,1009
['378_The_bgm']/1009to1022.jpg,emotional,None,None,378_The,1009,1022
['378_The_bgm']/1022to1035.jpg,emotional,None,None,378_The,1022,1035
['378_The_bgm']/1035to1042.jpg,emotional,None,None,378_The,1035,1042
['378_The_bgm']/1042to1061.jpg,Intense - Tension/Fight,None,None,378_The,1042,1061
['378_The_bgm']/1061to1069.jpg,Intense - Tension/Fight,None,None,378_The,1061,1069
['378_The_bgm']/1069to1079.jpg,Intense - Tension/Fight,None,None,378_The,1069,1079
['378_The_bgm']/1079to1090.jpg,Intense - Tension/Fight,None,None,378_The,1079,1090
['378_The_bgm']/1090to1128.jpg,Intense - Tension/Fight,None,None,378_The,1090,1128
['378_The_bgm']/1128to1135.jpg,Intense - Tension/Fight,None,None,378_The,1128,1135
['378_The_bgm']/1135to1145.jpg,emotional,None,None,378_The,1135,1145
['378_The_bgm']/1145to1154.jpg,emotional,None,None,378_The,1145,1154
['378_The_bgm']/1154to1159.jpg,Intense - Tension/Fight,None,None,378_The,1154,1159
['378_The_bgm']/1159to1177.jpg,emotional,None,None,378_The,1159,1177
['378_The_bgm']/1177to1187.jpg,emotional,None,None,378_The,1177,1187
['378_The_bgm']/1187to1196.jpg,emotional,None,None,378_The,1187,1196
['378_The_bgm']/1196to1201.jpg,no emotion,None,None,378_The,1196,1201
['378_The_bgm']/1201to1232.jpg,Intense - Tension/Fight,None,None,378_The,1201,1232
['378_The_bgm']/1232to1236.jpg,blank,None,None,378_The,1232,1236
['378_The_bgm']/1236to1241.jpg,Intense - Tension/Fight,None,None,378_The,1236,1241
['378_The_bgm']/1241to1263.jpg,Intense - Tension/Fight,None,None,378_The,1241,1263
['379_Kar_bgm']/0to4.jpg,blank,None,None,379_Kar,0,4
['379_Kar_bgm']/4to10.jpg,happy,None,None,379_Kar,4,10
['379_Kar_bgm']/10to25.jpg,happy,None,None,379_Kar,10,25
['379_Kar_bgm']/25to40.jpg,Intense - Tension/Fight,None,None,379_Kar,25,40
['379_Kar_bgm']/40to56.jpg,Intense - Tension/Fight,None,None,379_Kar,40,56
['379_Kar_bgm']/56to60.jpg,Intense - Tension/Fight,None,None,379_Kar,56,60
['379_Kar_bgm']/60to68.jpg,Intense - Tension/Fight,None,None,379_Kar,60,68
['379_Kar_bgm']/68to98.jpg,Intense - Tension/Fight,None,None,379_Kar,68,98
['379_Kar_bgm']/98to160.jpg,Intense - Tension/Fight,None,None,379_Kar,98,160
['379_Kar_bgm']/160to165.jpg,Intense - Tension/Fight,emotional,None,379_Kar,160,165
['379_Kar_bgm']/165to175.jpg,emotional,None,None,379_Kar,165,175
['379_Kar_bgm']/175to179.jpg,emotional,None,None,379_Kar,175,179
['379_Kar_bgm']/179to185.jpg,happy,None,None,379_Kar,179,185
['379_Kar_bgm']/185to191.jpg,happy,None,None,379_Kar,185,191
['379_Kar_bgm']/191to201.jpg,happy,None,None,379_Kar,191,201
['379_Kar_bgm']/201to210.jpg,emotional,None,None,379_Kar,201,210
['379_Kar_bgm']/210to232.jpg,emotional,None,None,379_Kar,210,232
['379_Kar_bgm']/232to238.jpg,Intense - Tension/Fight,None,None,379_Kar,232,238
['379_Kar_bgm']/238to250.jpg,Intense - Tension/Fight,emotional,None,379_Kar,238,250
['379_Kar_bgm']/250to262.jpg,emotional,None,None,379_Kar,250,262
['379_Kar_bgm']/262to279.jpg,emotional,None,None,379_Kar,262,279
['379_Kar_bgm']/279to284.jpg,emotional,None,None,379_Kar,279,284
['379_Kar_bgm']/284to293.jpg,happy,None,None,379_Kar,284,293
['379_Kar_bgm']/293to300.jpg,happy,None,None,379_Kar,293,300
['379_Kar_bgm']/300to309.jpg,happy,None,None,379_Kar,300,309
['379_Kar_bgm']/309to321.jpg,happy,None,None,379_Kar,309,321
['379_Kar_bgm']/321to325.jpg,happy,None,None,379_Kar,321,325
['379_Kar_bgm']/325to348.jpg,Intense - Tension/Fight,None,None,379_Kar,325,348
['379_Kar_bgm']/348to353.jpg,happy,None,None,379_Kar,348,353
['379_Kar_bgm']/353to357.jpg,happy,None,None,379_Kar,353,357
['379_Kar_bgm']/357to362.jpg,happy,None,None,379_Kar,357,362
['379_Kar_bgm']/362to377.jpg,Intense - Tension/Fight,None,None,379_Kar,362,377
['379_Kar_bgm']/377to382.jpg,Intense - Tension/Fight,None,None,379_Kar,377,382
['379_Kar_bgm']/382to416.jpg,Intense - Tension/Fight,emotional,None,379_Kar,382,416
['379_Kar_bgm']/416to442.jpg,emotional,None,None,379_Kar,416,442
['379_Kar_bgm']/442to448.jpg,emotional,None,None,379_Kar,442,448
['379_Kar_bgm']/448to456.jpg,emotional,None,None,379_Kar,448,456
['379_Kar_bgm']/456to483.jpg,emotional,None,None,379_Kar,456,483
['379_Kar_bgm']/483to490.jpg,emotional,None,None,379_Kar,483,490
['379_Kar_bgm']/490to512.jpg,emotional,None,None,379_Kar,490,512
['379_Kar_bgm']/512to526.jpg,emotional,None,None,379_Kar,512,526
['379_Kar_bgm']/526to546.jpg,emotional,None,None,379_Kar,526,546
['379_Kar_bgm']/546to551.jpg,emotional,None,None,379_Kar,546,551
['379_Kar_bgm']/551to579.jpg,emotional,None,None,379_Kar,551,579
['379_Kar_bgm']/579to589.jpg,happy,None,None,379_Kar,579,589
['379_Kar_bgm']/589to602.jpg,happy,None,None,379_Kar,589,602
['379_Kar_bgm']/602to644.jpg,Intense - Tension/Fight,None,None,379_Kar,602,644
['379_Kar_bgm']/644to656.jpg,Intense - Tension/Fight,None,None,379_Kar,644,656
['379_Kar_bgm']/656to665.jpg,emotional,None,None,379_Kar,656,665
['379_Kar_bgm']/665to680.jpg,emotional,None,None,379_Kar,665,680
['379_Kar_bgm']/680to689.jpg,emotional,None,None,379_Kar,680,689
['379_Kar_bgm']/689to706.jpg,emotional,None,None,379_Kar,689,706
['379_Kar_bgm']/706to757.jpg,emotional,None,None,379_Kar,706,757
['379_Kar_bgm']/757to783.jpg,Intense - Tension/Fight,None,None,379_Kar,757,783
['379_Kar_bgm']/783to788.jpg,Intense - Tension/Fight,None,None,379_Kar,783,788
['379_Kar_bgm']/788to801.jpg,Intense - Tension/Fight,None,None,379_Kar,788,801
['379_Kar_bgm']/801to805.jpg,emotional,None,None,379_Kar,801,805
['379_Kar_bgm']/805to811.jpg,emotional,None,None,379_Kar,805,811
['379_Kar_bgm']/811to818.jpg,emotional,None,None,379_Kar,811,818
['379_Kar_bgm']/818to823.jpg,no emotion,None,None,379_Kar,818,823
['379_Kar_bgm']/823to853.jpg,emotional,None,None,379_Kar,823,853
['379_Kar_bgm']/853to861.jpg,emotional,None,None,379_Kar,853,861
['379_Kar_bgm']/861to869.jpg,emotional,happy,None,379_Kar,861,869
['379_Kar_bgm']/869to876.jpg,happy,None,None,379_Kar,869,876
['379_Kar_bgm']/876to882.jpg,emotional,None,None,379_Kar,876,882
['379_Kar_bgm']/882to902.jpg,emotional,None,None,379_Kar,882,902
['379_Kar_bgm']/902to915.jpg,emotional,None,None,379_Kar,902,915
['379_Kar_bgm']/915to922.jpg,happy,None,None,379_Kar,915,922
['379_Kar_bgm']/922to933.jpg,Intense - Tension/Fight,None,None,379_Kar,922,933
['379_Kar_bgm']/933to943.jpg,Intense - Tension/Fight,None,None,379_Kar,933,943
['379_Kar_bgm']/943to956.jpg,emotional,None,None,379_Kar,943,956
['379_Kar_bgm']/956to964.jpg,emotional,None,None,379_Kar,956,964
['379_Kar_bgm']/964to979.jpg,emotional,None,None,379_Kar,964,979
['379_Kar_bgm']/979to1003.jpg,Intense - Tension/Fight,None,None,379_Kar,979,1003
['379_Kar_bgm']/1003to1012.jpg,Intense - Tension/Fight,None,None,379_Kar,1003,1012
['379_Kar_bgm']/1012to1042.jpg,Intense - Tension/Fight,None,None,379_Kar,1012,1042
['379_Kar_bgm']/1042to1048.jpg,blank,None,None,379_Kar,1042,1048
['379_Kar_bgm']/1048to1057.jpg,Intense - Tension/Fight,None,None,379_Kar,1048,1057
['379_Kar_bgm']/1057to1072.jpg,Intense - Tension/Fight,None,None,379_Kar,1057,1072
['379_Kar_bgm']/1072to1077.jpg,Intense - Tension/Fight,None,None,379_Kar,1072,1077
['379_Kar_bgm']/1077to1098.jpg,emotional,None,None,379_Kar,1077,1098
['379_Kar_bgm']/1098to1123.jpg,emotional,None,None,379_Kar,1098,1123
['379_Kar_bgm']/1123to1131.jpg,emotional,None,None,379_Kar,1123,1131
['379_Kar_bgm']/1131to1140.jpg,emotional,None,None,379_Kar,1131,1140
['379_Kar_bgm']/1140to1144.jpg,no emotion,None,None,379_Kar,1140,1144
['379_Kar_bgm']/1144to1154.jpg,emotional,None,None,379_Kar,1144,1154
['379_Kar_bgm']/1154to1163.jpg,emotional,None,None,379_Kar,1154,1163
['379_Kar_bgm']/1163to1168.jpg,emotional,None,None,379_Kar,1163,1168
['379_Kar_bgm']/1168to1175.jpg,emotional,None,None,379_Kar,1168,1175
['379_Kar_bgm']/1175to1179.jpg,emotional,None,None,379_Kar,1175,1179
['379_Kar_bgm']/1179to1192.jpg,emotional,None,None,379_Kar,1179,1192
['379_Kar_bgm']/1192to1207.jpg,emotional,None,None,379_Kar,1192,1207
['379_Kar_bgm']/1207to1222.jpg,Intense - Tension/Fight,None,None,379_Kar,1207,1222
['379_Kar_bgm']/1222to1247.jpg,Intense - Tension/Fight,None,None,379_Kar,1222,1247
['379_Kar_bgm']/1247to1252.jpg,Intense - Tension/Fight,None,None,379_Kar,1247,1252
['380_Kar_bgm']/0to4.jpg,blank,None,None,380_Kar,0,4
['380_Kar_bgm']/4to10.jpg,happy,None,None,380_Kar,4,10
['380_Kar_bgm']/10to25.jpg,happy,None,None,380_Kar,10,25
['380_Kar_bgm']/25to34.jpg,Intense - Tension/Fight,None,None,380_Kar,25,34
['380_Kar_bgm']/34to67.jpg,Intense - Tension/Fight,emotional,None,380_Kar,34,67
['380_Kar_bgm']/67to85.jpg,emotional,None,None,380_Kar,67,85
['380_Kar_bgm']/85to89.jpg,emotional,None,None,380_Kar,85,89
['380_Kar_bgm']/89to96.jpg,emotional,None,None,380_Kar,89,96
['380_Kar_bgm']/96to100.jpg,emotional,None,None,380_Kar,96,100
['380_Kar_bgm']/100to116.jpg,emotional,happy,None,380_Kar,100,116
['380_Kar_bgm']/116to129.jpg,emotional,None,None,380_Kar,116,129
['380_Kar_bgm']/129to148.jpg,emotional,happy,None,380_Kar,129,148
['380_Kar_bgm']/148to154.jpg,emotional,None,None,380_Kar,148,154
['380_Kar_bgm']/154to158.jpg,no emotion,None,None,380_Kar,154,158
['380_Kar_bgm']/158to163.jpg,Intense - Tension/Fight,None,None,380_Kar,158,163
['380_Kar_bgm']/163to171.jpg,no emotion,None,None,380_Kar,163,171
['380_Kar_bgm']/171to177.jpg,Intense - Tension/Fight,None,None,380_Kar,171,177
['380_Kar_bgm']/177to195.jpg,emotional,None,None,380_Kar,177,195
['380_Kar_bgm']/195to215.jpg,emotional,None,None,380_Kar,195,215
['380_Kar_bgm']/215to249.jpg,emotional,None,None,380_Kar,215,249
['380_Kar_bgm']/249to253.jpg,no emotion,None,None,380_Kar,249,253
['380_Kar_bgm']/253to268.jpg,Intense - Tension/Fight,emotional,None,380_Kar,253,268
['380_Kar_bgm']/268to274.jpg,emotional,None,None,380_Kar,268,274
['380_Kar_bgm']/274to279.jpg,emotional,None,None,380_Kar,274,279
['380_Kar_bgm']/279to283.jpg,no emotion,None,None,380_Kar,279,283
['380_Kar_bgm']/283to300.jpg,emotional,None,None,380_Kar,283,300
['380_Kar_bgm']/300to310.jpg,emotional,None,None,380_Kar,300,310
['380_Kar_bgm']/310to321.jpg,emotional,None,None,380_Kar,310,321
['380_Kar_bgm']/321to339.jpg,emotional,None,None,380_Kar,321,339
['380_Kar_bgm']/339to349.jpg,no emotion,emotional,None,380_Kar,339,349
